cpu_usage,memory_usage,response_time,error_count,disk_usage,network_latency,failure
76,95,180,2,45,236,0
76,31,161,5,29,177,0
37,25,438,6,80,207,0
53,69,457,6,59,37,0
88,69,103,5,63,215,0
50,19,339,8,31,186,0
72,34,288,0,41,245,0
32,40,289,8,46,55,0
84,30,344,8,86,33,0
57,90,161,3,88,10,0
41,42,137,4,33,137,0
66,40,277,2,44,100,1
42,99,353,6,71,86,1
33,30,354,1,78,281,0
48,45,339,7,57,221,1
43,74,257,8,39,284,0
65,13,405,5,39,135,0
37,77,440,8,75,90,0
46,99,323,5,49,97,0
16,13,119,2,60,75,0
77,18,419,9,82,195,0
46,39,269,2,88,218,0
65,54,280,1,48,51,0
74,13,339,4,63,222,0
74,78,356,3,76,93,0
56,32,410,5,43,279,1
29,25,398,4,38,231,0
28,31,304,5,36,221,1
38,81,191,3,88,244,0
83,57,118,2,80,174,0
69,71,138,0,23,236,1
27,69,408,4,41,112,0
44,89,185,5,25,237,1
52,14,192,4,49,174,0
20,89,388,4,30,139,0
58,16,236,5,67,135,0
47,60,60,3,65,41,0
73,74,197,3,46,263,0
78,18,488,7,38,128,0
17,91,341,7,78,267,1
43,54,387,2,87,221,1
57,56,447,6,73,174,0
65,76,491,4,36,102,0
85,33,87,4,69,190,0
74,19,394,2,59,217,0
40,82,257,1,30,236,0
13,86,259,2,33,171,0
59,57,50,6,32,165,0
78,44,409,2,47,288,0
39,63,114,1,63,188,0
97,96,50,3,82,29,0
68,90,292,4,80,146,0
76,80,430,6,36,187,0
84,25,365,0,69,88,0
54,62,74,7,45,235,0
13,49,396,9,26,227,0
35,29,443,2,35,162,0
36,97,99,5,36,189,0
55,78,445,3,54,187,0
73,54,397,4,42,89,0
60,15,290,9,88,69,0
59,78,81,5,28,56,0
15,58,82,1,37,7,0
68,48,249,2,67,81,1
24,11,283,7,85,139,0
39,48,75,7,42,74,0
51,30,91,0,29,166,0
46,49,483,9,57,100,0
51,91,110,7,78,20,1
44,63,90,1,87,234,0
96,21,490,9,62,271,0
15,90,179,9,31,10,0
77,46,404,7,72,114,0
27,47,403,9,33,147,0
82,24,247,4,71,159,0
38,16,336,0,80,211,0
86,87,200,7,60,170,0
68,59,253,4,40,264,0
56,74,231,0,67,177,0
26,76,420,3,75,125,0
31,53,461,0,54,144,0
77,40,256,8,63,172,1
78,52,196,9,58,88,1
46,86,253,1,34,198,0
58,57,97,7,31,280,1
22,91,307,3,27,272,0
43,90,188,8,86,42,0
95,90,221,1,20,246,0
62,70,150,2,61,203,0
96,84,236,1,50,9,0
60,93,433,9,49,107,0
12,19,364,4,62,142,0
51,38,425,0,45,297,1
41,57,343,2,31,70,0
60,90,458,0,78,71,0
94,71,412,9,88,274,0
55,22,70,7,30,51,0
30,53,347,3,66,184,0
53,56,469,2,42,72,0
20,73,442,7,62,119,0
77,62,445,8,58,30,0
10,99,59,7,74,51,0
72,86,236,5,37,211,0
33,85,182,2,61,77,0
22,53,82,7,45,263,0
20,37,118,4,37,34,1
60,11,129,4,60,7,0
26,66,240,8,61,13,0
91,66,150,0,52,12,0
95,43,334,6,62,13,0
33,96,451,7,33,156,0
28,67,270,9,74,146,1
46,61,439,2,77,278,0
94,38,102,7,29,31,1
17,44,209,0,47,75,0
37,84,429,7,33,223,1
14,57,91,6,45,294,1
26,42,96,3,36,260,1
45,84,208,6,53,107,0
28,82,495,9,33,151,0
73,87,233,6,45,162,0
20,18,295,9,53,144,0
63,57,60,0,43,147,0
54,76,203,2,89,113,0
56,92,269,6,39,68,0
21,45,204,4,58,275,0
30,80,388,8,64,190,0
20,53,490,6,53,5,0
14,91,414,2,41,11,1
90,69,332,0,52,5,0
65,72,236,4,25,265,1
29,14,111,9,35,51,1
50,96,197,4,42,270,0
55,95,436,6,37,6,0
21,99,193,0,33,27,0
79,85,152,9,69,88,1
26,49,349,1,80,208,0
28,28,142,5,55,231,0
35,56,335,7,34,256,0
57,74,473,3,24,155,0
61,76,168,2,72,251,0
79,27,498,2,67,21,0
64,59,78,2,30,6,0
84,39,79,1,21,201,0
42,75,409,0,43,273,1
71,14,415,4,87,65,0
97,51,337,9,31,271,1
32,93,187,4,78,101,0
24,14,100,4,86,287,0
36,59,441,3,51,251,0
84,94,484,2,55,39,1
73,67,341,2,40,278,0
90,88,283,1,89,72,0
60,93,104,4,85,193,1
62,17,468,3,28,45,0
87,40,341,5,63,100,0
91,21,289,1,78,175,0
60,30,361,1,43,71,0
56,71,85,7,82,123,0
13,99,138,5,60,175,0
16,42,261,2,21,190,0
44,35,494,4,47,74,0
57,99,367,2,35,249,0
82,49,414,1,78,163,0
81,74,294,2,20,288,1
54,68,136,0,20,111,0
90,24,458,6,50,40,0
90,10,289,5,41,199,0
81,20,369,4,78,272,1
28,64,237,5,47,80,0
72,11,106,7,46,284,0
47,74,162,2,20,84,1
76,53,272,2,21,102,0
68,25,119,4,85,286,0
78,31,276,4,68,122,0
22,27,305,0,38,227,0
56,56,229,3,47,256,0
70,90,233,8,89,84,1
40,39,240,7,58,174,0
89,19,281,2,38,161,0
31,67,325,4,83,6,1
95,71,282,4,77,207,1
52,94,103,6,36,262,0
76,89,306,7,89,255,0
63,15,139,8,60,150,0
19,76,275,6,24,279,0
51,50,296,1,42,23,0
73,52,443,7,88,256,0
30,94,200,7,29,288,0
89,86,484,1,87,54,0
85,27,162,5,31,141,0
75,67,457,9,29,230,0
50,69,318,0,79,225,0
33,97,206,6,49,117,0
44,36,491,9,43,153,0
65,77,415,1,88,52,0
39,31,396,4,32,62,1
66,33,400,6,28,201,0
56,49,348,9,37,229,0
44,83,443,8,54,141,0
28,75,208,0,23,199,0
17,49,379,8,60,210,0
35,15,274,4,45,22,1
80,27,63,5,63,272,0
39,90,404,7,61,219,0
16,96,158,1,29,210,0
76,39,467,6,20,128,0
74,30,450,3,73,20,0
45,71,454,8,35,169,0
34,19,145,5,65,152,1
46,22,244,6,32,280,0
10,85,107,5,83,237,1
24,18,441,7,74,29,0
46,77,401,5,82,272,0
22,48,343,6,37,299,0
17,33,203,7,80,75,0
14,43,113,0,39,204,1
69,70,207,9,84,51,0
82,50,314,3,83,29,1
10,14,170,5,83,217,0
45,88,337,0,32,37,0
44,59,60,3,87,218,0
75,13,263,5,89,215,0
72,60,211,6,76,33,0
32,61,154,5,64,263,0
18,48,451,3,57,43,0
43,17,196,6,73,264,0
55,54,231,9,55,169,1
87,97,387,1,86,99,0
13,37,86,5,30,224,0
39,36,131,4,46,272,1
84,74,61,1,36,122,0
81,43,53,8,52,70,0
12,90,92,6,24,197,0
23,71,460,2,81,39,0
69,71,100,6,84,179,0
86,47,310,5,86,116,0
54,35,183,6,63,294,0
43,33,136,3,33,84,0
54,48,411,9,76,115,0
70,30,105,7,67,96,0
92,56,266,7,36,190,0
25,57,415,6,63,45,0
75,22,117,6,23,91,0
49,12,401,9,49,228,0
26,41,93,7,74,55,0
43,44,192,0,49,130,1
25,28,395,5,37,150,0
69,23,91,1,63,45,1
75,57,188,0,81,28,0
75,95,122,9,50,288,1
99,90,316,6,35,40,0
22,77,243,5,42,281,0
65,54,204,4,33,188,0
40,28,295,4,21,158,0
43,73,363,8,31,186,0
48,75,267,8,77,158,0
76,88,433,5,75,154,0
17,75,302,2,43,6,0
96,84,326,6,56,58,0
87,54,326,3,48,250,0
64,96,121,4,61,50,1
36,83,178,6,37,79,0
62,76,407,6,22,153,0
48,78,235,9,32,7,0
74,12,62,7,48,13,0
26,47,378,0,85,6,0
39,86,269,4,78,242,0
62,51,55,8,67,32,0
22,92,288,6,23,294,0
30,49,161,1,70,185,0
28,59,277,0,24,270,0
62,44,491,7,58,87,0
28,33,66,8,60,257,0
66,97,122,9,24,262,0
34,26,61,4,27,52,1
95,49,135,5,75,138,0
40,83,229,1,44,203,0
90,75,171,4,71,296,0
64,53,253,3,71,140,0
32,32,119,7,26,87,0
41,15,157,7,80,270,0
71,75,250,4,66,223,0
83,30,101,7,85,23,0
19,44,86,5,78,22,0
81,38,166,9,24,183,0
63,16,308,5,63,27,0
61,62,313,3,61,248,1
29,46,443,9,80,111,0
41,32,352,2,82,135,0
23,17,474,8,69,14,0
59,85,113,4,57,203,0
37,57,91,9,73,94,0
62,19,92,9,63,148,1
33,88,174,3,43,299,0
88,33,442,5,82,113,0
31,99,319,3,58,208,0
39,56,396,5,31,48,0
72,62,282,9,82,12,0
13,48,181,7,28,157,0
86,76,51,7,41,21,0
68,75,164,5,55,241,0
96,15,50,0,47,60,0
17,30,380,0,75,48,0
91,82,114,2,48,245,0
21,83,479,1,24,43,0
40,45,492,0,23,134,0
87,12,174,0,70,102,1
43,97,305,5,34,285,0
91,95,440,6,79,84,0
84,87,371,7,45,292,0
85,51,192,2,42,238,0
58,54,377,0,48,173,0
88,53,295,4,76,83,0
66,42,165,7,81,75,0
35,69,426,3,78,267,0
27,95,352,1,67,204,0
95,92,139,8,54,215,1
47,92,345,8,65,22,0
90,79,91,2,52,277,0
96,92,484,6,29,214,0
97,86,84,0,67,121,1
59,35,90,7,63,108,0
17,95,390,7,89,81,0
50,30,173,2,82,15,1
15,11,106,4,68,55,0
78,56,343,3,60,11,0
53,39,284,6,58,41,1
73,36,145,6,42,265,0
38,80,441,7,32,66,0
37,29,368,4,72,204,1
20,59,392,4,89,94,0
74,32,181,7,76,83,0
28,22,225,4,86,59,0
18,90,101,0,67,225,0
36,13,87,2,39,96,0
43,23,392,1,81,78,0
53,29,54,9,64,60,0
77,22,262,4,82,236,0
91,12,169,7,27,183,0
24,99,375,8,45,65,0
60,99,418,8,57,121,0
22,91,258,0,60,82,1
92,87,266,0,21,240,0
58,56,73,0,26,37,0
79,12,391,0,44,59,0
65,10,254,8,70,247,0
85,99,450,0,69,278,0
60,33,275,6,83,78,1
46,44,267,5,31,25,0
26,23,260,8,72,205,0
67,76,75,8,29,158,0
96,22,301,3,80,258,0
99,56,52,8,74,211,0
38,59,51,5,87,153,0
42,87,141,4,61,187,1
69,94,51,8,85,265,0
98,35,199,6,63,48,0
64,12,120,8,47,148,1
19,60,53,4,77,248,0
56,49,87,3,21,9,0
32,77,408,9,74,66,0
94,45,119,2,53,30,0
30,60,250,4,39,188,0
22,10,357,8,66,40,0
42,42,301,2,45,34,0
33,16,336,0,20,73,0
20,61,459,1,84,236,0
26,20,341,9,34,180,0
77,36,203,4,33,282,1
56,23,461,2,74,37,1
34,95,182,5,20,73,0
82,89,420,7,52,259,1
30,55,123,5,89,54,1
93,85,323,9,75,27,1
92,19,320,8,42,258,0
92,33,234,5,73,168,0
21,70,402,4,22,277,0
46,27,54,3,65,185,0
51,95,342,1,25,254,1
26,18,409,5,44,241,0
57,26,135,1,36,236,0
37,67,263,4,47,126,0
50,22,455,0,51,246,0
56,59,485,2,42,138,0
27,15,64,9,35,75,1
87,94,322,4,45,283,0
80,60,100,6,52,223,0
22,45,302,7,77,189,0
91,80,94,6,67,221,0
22,34,240,6,74,285,0
40,20,171,1,60,285,0
11,53,461,5,81,129,0
25,23,236,4,36,183,0
18,38,263,8,78,39,0
82,83,198,9,33,74,0
47,59,219,3,40,182,0
84,14,258,6,82,53,0
63,81,131,7,65,72,0
65,78,450,5,74,11,0
95,97,245,2,81,98,0
96,66,295,4,58,85,0
54,35,440,0,61,254,0
43,15,394,7,67,42,1
18,25,406,1,47,49,0
97,69,89,9,25,141,0
17,21,217,6,78,233,0
16,84,92,8,89,187,0
45,12,378,0,58,208,1
27,72,260,3,76,115,0
12,73,228,6,73,72,0
37,71,72,8,79,42,0
79,15,144,1,36,202,0
53,28,209,1,59,96,0
30,27,293,5,85,268,0
37,89,464,2,73,247,0
63,96,66,3,63,120,0
63,52,161,2,86,99,1
74,82,152,0,76,217,0
30,12,363,5,55,250,0
22,81,135,1,76,177,1
66,47,84,1,62,289,0
58,77,79,6,63,83,0
63,85,241,4,81,284,0
19,53,486,7,80,153,0
62,98,228,1,30,283,1
53,89,153,9,52,230,0
56,72,214,7,85,122,1
62,51,171,6,42,77,0
83,73,183,9,68,10,0
55,63,339,7,39,26,0
22,87,361,2,34,183,0
46,86,273,7,85,200,0
33,80,74,5,49,113,1
11,85,420,1,23,189,0
95,46,62,5,83,59,0
90,13,368,4,84,233,0
23,11,279,2,27,23,0
19,53,151,0,71,220,0
44,76,499,6,33,52,0
34,77,427,1,77,164,0
12,85,425,0,30,277,0
26,92,438,0,78,100,1
21,83,252,6,43,34,0
63,71,316,0,51,125,1
33,10,414,8,65,194,0
38,26,271,5,47,156,0
52,25,153,3,35,259,0
34,18,160,3,61,195,0
69,62,477,4,35,146,0
99,82,118,1,31,250,0
74,68,407,4,81,38,0
93,18,307,1,53,191,1
37,21,217,3,57,90,0
25,50,342,9,66,165,0
56,24,423,4,41,122,0
90,75,98,5,22,115,0
67,84,299,5,20,62,0
85,20,380,8,72,22,0
36,17,469,3,83,144,0
62,64,124,4,63,198,1
51,15,250,5,66,134,0
68,62,83,3,57,216,0
56,29,363,5,82,288,0
43,48,160,1,60,124,0
46,81,470,6,40,46,0
15,43,401,2,64,7,1
16,66,365,9,32,233,0
34,28,445,3,85,233,0
42,80,286,8,85,145,0
64,40,81,4,62,61,0
67,91,258,8,81,220,1
16,49,181,9,67,135,0
66,23,155,9,45,118,0
21,90,82,9,80,195,0
25,46,92,9,81,247,0
89,53,417,5,33,298,0
52,18,156,7,73,32,0
86,67,314,4,60,30,0
16,29,275,4,79,88,0
60,59,228,2,28,206,0
82,29,271,6,63,65,0
41,45,419,1,75,189,0
84,36,174,2,22,250,1
17,81,325,1,78,5,0
96,41,216,7,32,247,0
98,10,200,3,49,36,0
81,26,90,9,72,239,0
54,18,349,7,70,21,0
95,93,430,7,61,93,0
68,54,84,7,45,56,1
13,75,456,7,78,168,1
76,41,363,7,88,36,0
38,54,353,8,22,202,0
38,18,280,1,60,205,0
37,39,264,8,20,111,0
86,93,363,7,84,32,0
88,47,150,9,89,291,0
96,69,106,0,69,123,0
53,10,264,4,78,35,1
99,14,472,1,82,158,1
13,72,205,9,44,264,0
99,45,113,4,29,111,0
18,74,111,7,20,255,0
14,87,388,8,33,111,1
65,82,418,8,40,121,0
93,33,417,0,77,249,0
59,13,111,6,57,83,0
84,87,143,7,20,233,0
24,98,390,9,24,27,0
41,77,75,2,63,201,0
37,34,484,5,84,192,0
31,83,170,2,76,221,0
26,16,99,8,64,251,0
68,22,420,2,79,158,0
99,77,301,1,85,199,0
80,52,85,8,66,120,0
66,66,459,7,45,200,1
35,45,338,7,28,59,0
34,23,428,1,70,179,0
19,91,149,5,27,148,0
54,81,373,4,24,221,0
92,36,378,1,58,261,1
20,46,185,4,87,131,0
86,96,243,3,59,177,0
62,80,270,8,55,98,0
81,85,328,0,40,223,0
77,34,375,5,45,56,0
37,76,104,6,75,23,0
84,99,476,5,76,241,0
74,13,159,4,78,175,0
58,88,198,3,26,279,1
56,83,455,4,61,299,0
61,94,314,8,32,164,0
97,25,211,4,53,244,0
63,28,236,9,72,69,0
69,38,459,7,65,221,1
66,60,178,6,76,51,0
56,27,157,3,80,78,0
40,67,438,9,75,168,0
55,53,474,4,48,202,1
35,25,496,6,33,152,0
14,74,455,5,87,90,0
93,11,117,2,32,13,0
61,65,481,9,36,257,0
84,88,115,2,48,236,0
63,37,193,1,21,251,0
42,74,102,2,81,5,0
59,14,177,9,39,271,0
47,31,370,0,75,109,0
36,22,256,8,71,238,0
24,74,369,1,44,261,0
70,25,265,2,81,85,0
30,95,117,4,36,127,0
55,73,496,9,58,176,0
78,41,111,3,29,277,0
15,89,259,4,78,251,0
47,60,386,5,44,198,0
71,88,376,4,47,116,0
95,67,419,9,80,27,1
71,55,478,0,77,206,0
91,61,101,5,63,110,0
87,72,165,8,42,98,0
83,85,430,2,36,29,0
55,69,432,1,57,149,0
22,74,114,5,49,23,0
12,90,179,2,38,214,0
15,64,226,3,51,86,1
17,66,327,5,39,50,0
53,80,462,5,83,39,0
42,82,212,1,55,206,0
90,95,381,2,84,27,0
84,35,201,8,62,269,0
86,21,399,1,45,191,0
59,80,285,2,26,194,1
20,55,207,8,53,244,0
37,56,475,3,55,131,0
79,88,376,0,25,295,0
50,47,155,1,56,115,0
25,30,355,2,81,47,0
77,23,304,8,79,138,0
57,11,407,8,83,17,0
65,81,493,5,69,15,0
73,79,162,5,71,106,1
68,42,79,2,36,201,1
99,15,61,4,79,59,0
71,99,226,3,73,187,0
85,46,387,9,29,23,0
20,23,95,9,44,266,0
98,46,220,8,37,13,1
27,17,179,8,83,152,0
28,86,294,0,78,29,0
96,22,402,7,46,76,0
64,49,252,8,77,61,0
91,67,275,4,80,26,0
35,27,129,3,62,40,0
15,66,359,9,30,183,0
13,92,84,3,24,72,0
38,47,101,1,77,5,0
68,41,210,8,58,52,1
26,95,133,4,67,156,0
52,75,377,2,39,201,0
89,86,484,5,38,62,0
75,96,75,8,79,52,0
43,34,274,8,45,238,0
17,67,495,4,44,192,0
22,84,366,7,34,118,0
17,42,203,3,40,94,0
74,97,342,4,66,173,0
52,75,463,6,54,181,0
48,39,144,6,63,196,0
90,90,274,6,25,137,0
68,43,316,7,42,176,1
93,95,486,4,58,22,1
97,78,90,0,37,255,0
95,57,182,8,59,116,0
95,49,115,8,55,44,0
53,60,446,6,47,106,0
18,89,496,5,83,178,0
46,22,259,4,77,200,1
83,99,202,4,57,76,0
45,40,221,2,63,186,0
37,48,447,9,21,245,0
51,72,374,0,54,293,0
52,57,108,5,20,117,1
94,96,233,7,65,167,0
97,57,229,1,79,43,0
51,70,371,7,82,239,0
75,21,373,7,64,75,0
64,87,61,9,76,223,0
81,65,117,7,56,9,0
57,27,476,9,26,245,0
31,36,378,2,35,169,0
36,37,251,9,69,5,1
76,91,55,7,33,188,0
22,89,64,3,25,12,1
54,61,91,2,80,112,0
19,25,80,8,40,189,0
18,86,230,7,29,288,0
63,67,311,9,51,158,0
36,18,338,1,25,38,0
43,35,462,7,21,26,0
10,37,70,2,58,152,0
41,86,429,9,68,155,0
98,45,231,5,46,71,0
80,18,233,4,75,82,1
76,56,293,7,33,236,1
93,87,399,8,42,43,0
29,60,198,6,70,169,1
44,85,305,5,44,103,0
99,66,149,5,72,133,0
87,41,104,0,30,23,0
26,76,235,4,54,275,0
27,66,369,7,74,5,0
54,63,135,5,77,291,0
93,25,223,0,87,184,0
62,71,71,4,56,260,0
91,93,293,4,28,178,0
77,65,109,2,47,54,0
74,32,153,7,74,24,0
10,26,188,8,65,109,0
67,89,352,5,89,194,0
35,47,208,5,46,243,0
29,81,281,1,29,47,0
96,92,126,9,42,9,0
19,39,67,1,40,252,1
68,67,71,5,64,70,0
84,87,233,7,22,255,0
50,31,194,1,78,132,1
14,26,87,8,62,189,0
74,24,330,8,26,192,0
26,57,337,3,46,187,0
31,41,192,3,81,75,0
50,86,62,3,61,70,0
77,94,235,4,23,254,0
78,49,483,7,81,159,0
20,66,316,1,27,83,0
65,67,318,4,36,23,0
60,25,146,1,24,273,0
30,37,483,7,82,49,0
85,10,406,0,28,266,0
35,50,343,6,27,226,0
28,57,50,2,26,133,1
69,40,344,3,56,110,0
80,45,76,7,74,255,0
56,42,85,2,86,125,0
80,42,209,6,27,234,0
35,91,474,0,88,285,0
49,32,448,8,24,231,0
14,69,80,5,36,279,0
30,96,176,2,77,142,0
87,88,311,6,82,177,1
13,99,394,4,46,275,1
32,39,485,7,87,219,0
93,98,259,7,47,232,1
24,54,199,8,77,111,1
17,89,80,5,69,163,0
50,48,149,3,86,140,0
28,54,378,1,50,255,1
55,87,351,2,31,34,0
37,90,402,4,74,102,0
77,21,268,7,23,101,0
24,41,302,9,61,261,0
46,65,220,1,73,276,0
10,33,306,4,41,15,0
76,22,477,8,20,172,0
33,29,106,1,67,215,0
36,88,58,7,62,176,0
49,65,54,2,39,124,0
72,62,384,7,37,189,0
70,77,163,3,89,43,0
45,63,314,3,68,261,0
33,43,222,6,36,283,0
33,37,269,4,72,234,0
13,59,254,3,41,119,0
76,11,73,6,29,95,0
43,35,219,2,43,65,1
66,60,455,8,31,107,0
58,56,152,4,23,219,0
96,35,109,2,61,106,0
62,93,135,1,24,147,0
32,93,304,6,45,94,0
78,84,214,6,78,122,0
62,83,421,4,81,143,0
71,70,216,3,24,244,0
50,32,133,1,45,140,0
66,46,251,1,25,9,1
69,50,139,6,43,213,0
63,61,138,9,72,91,0
79,92,486,6,26,281,0
66,91,169,3,29,125,1
19,58,205,3,58,249,0
49,36,448,3,47,94,0
16,15,237,1,61,144,0
47,83,237,8,81,116,0
94,75,311,0,71,244,0
70,33,101,7,41,276,0
93,47,189,5,76,147,0
12,37,68,9,30,211,0
60,37,124,6,33,123,0
95,75,279,4,50,88,1
56,70,179,5,23,255,1
77,55,104,5,41,282,0
85,78,320,8,83,167,0
47,84,497,9,80,146,0
45,83,149,3,25,35,0
50,52,118,4,87,95,0
78,68,448,3,25,132,0
22,11,348,0,85,271,0
96,24,66,9,55,40,0
67,46,403,5,34,284,0
59,80,165,4,59,217,1
39,29,201,3,60,237,0
71,44,379,5,26,232,0
34,43,165,4,41,241,0
36,95,79,2,30,25,0
60,40,372,1,21,100,0
87,96,100,5,49,55,0
66,28,109,3,87,66,0
56,77,278,9,72,157,0
48,33,308,2,40,228,0
25,93,409,7,44,146,0
31,48,54,8,24,45,0
94,63,77,6,85,170,0
63,48,303,1,68,194,0
30,26,413,7,27,49,0
81,28,280,4,46,212,0
25,57,444,9,21,100,0
68,44,406,6,47,279,1
40,41,249,4,30,297,0
51,56,381,1,65,239,0
83,56,320,3,40,211,1
41,73,388,4,61,30,0
68,55,353,5,51,211,0
43,44,432,4,51,145,1
18,26,95,9,41,91,0
90,51,77,0,40,102,0
20,38,56,0,41,27,0
19,79,281,2,53,254,1
95,26,248,8,29,254,0
26,90,143,1,84,152,0
77,23,131,9,84,58,0
57,33,137,4,86,43,0
61,66,439,8,62,222,0
34,59,235,6,60,241,0
30,66,292,7,32,281,0
74,70,117,1,23,229,0
72,48,360,4,42,148,0
98,64,482,8,89,292,0
60,45,423,0,53,215,0
45,46,484,0,60,158,0
90,23,236,9,37,263,0
97,36,288,7,52,231,0
75,92,439,1,44,86,1
24,40,267,8,71,92,0
48,82,157,9,36,8,1
79,90,356,8,70,177,0
10,92,87,3,22,36,0
32,53,444,1,74,238,0
48,77,485,2,75,230,0
66,57,398,9,54,210,0
90,66,325,0,87,106,0
43,84,59,2,78,62,0
50,31,75,4,78,273,0
82,13,97,2,32,154,0
22,90,396,2,81,256,1
79,81,419,9,66,48,0
15,55,63,5,22,34,0
93,68,149,2,40,16,0
61,43,236,2,84,18,0
12,20,61,8,37,296,1
90,40,421,1,32,49,1
72,20,428,0,64,204,1
58,65,328,9,81,28,0
85,47,390,7,49,255,0
56,30,377,2,33,123,0
64,19,216,6,72,82,0
73,35,171,1,29,246,1
74,17,442,7,50,207,0
90,17,144,8,25,241,0
76,69,74,7,38,298,0
99,81,66,7,31,91,0
24,43,475,7,83,214,0
41,25,78,6,74,280,0
77,22,493,1,86,101,0
27,96,372,7,28,6,0
92,85,390,4,25,233,0
52,31,362,5,20,247,0
44,36,121,3,61,262,0
87,73,319,0,74,46,0
67,11,299,4,68,217,0
42,35,344,2,49,7,1
23,92,193,8,54,20,0
43,78,323,3,82,283,0
70,93,272,9,41,106,1
13,39,124,1,62,81,1
97,17,151,3,47,206,0
68,47,69,2,37,59,0
38,70,166,2,51,213,0
92,90,223,4,88,85,0
15,74,422,0,73,248,0
58,76,222,4,53,239,1
49,55,53,7,50,118,0
92,99,389,9,23,71,1
74,81,197,8,33,44,0
78,52,444,0,34,225,0
36,68,163,1,79,107,0
89,55,370,1,39,299,1
15,81,451,5,39,57,0
22,44,216,0,68,56,0
73,48,349,0,87,41,0
71,60,167,1,37,71,0
28,13,149,3,43,166,0
85,89,323,1,46,210,0
89,86,224,3,52,56,0
52,93,208,2,83,213,0
83,60,433,2,44,6,1
98,14,276,8,88,133,0
29,64,472,7,37,182,0
77,29,87,9,64,168,0
53,33,480,8,39,26,1
32,45,247,0,54,231,0
11,43,185,4,25,86,0
31,63,153,3,28,168,0
66,43,242,8,71,7,0
81,92,299,2,47,176,0
16,26,62,4,38,122,0
87,14,104,7,82,148,0
65,98,393,9,26,256,0
76,27,134,4,56,270,0
25,64,158,8,55,174,0
92,62,92,1,36,217,0
60,59,437,5,56,285,0
91,81,120,4,79,231,1
89,88,493,8,68,266,0
81,54,317,6,75,259,0
21,22,108,7,53,12,0
62,25,487,6,49,45,0
84,95,93,9,46,261,0
14,93,321,9,70,135,0
36,22,439,4,28,56,0
21,29,63,4,39,106,0
26,75,420,3,66,223,0
15,56,161,1,38,248,0
14,28,428,8,87,279,0
66,54,363,9,31,74,0
37,46,464,9,24,51,0
87,63,277,9,88,121,0
78,15,218,9,44,82,0
68,23,425,2,50,9,0
42,13,340,2,65,258,0
71,95,295,2,53,111,0
59,64,315,7,60,248,1
28,43,386,5,87,177,0
95,36,292,0,57,40,0
78,16,207,2,65,177,0
75,12,349,3,88,184,1
56,56,488,1,46,271,0
48,11,376,5,62,259,0
77,89,67,9,64,77,0
42,34,132,0,37,61,0
22,69,384,0,51,70,1
93,88,280,7,21,136,0
63,33,391,3,60,264,0
16,24,302,0,39,128,0
88,23,216,6,77,96,0
96,63,91,8,57,278,0
23,87,298,9,20,145,0
96,15,297,6,88,236,0
28,87,487,0,73,74,0
63,90,429,0,33,179,0
29,27,335,0,44,90,0
38,29,69,7,28,257,0
33,71,431,6,80,34,0
91,90,401,2,71,159,0
72,89,430,2,27,204,0
83,49,91,2,35,160,0
66,48,394,1,27,249,0
17,61,136,3,42,24,0
99,41,310,6,53,207,0
71,82,355,8,37,156,0
38,36,346,2,63,81,0
83,61,399,9,34,176,0
26,72,289,6,34,254,0
75,83,216,3,42,190,0
15,72,362,0,84,132,0
67,26,268,4,51,15,0
78,58,490,7,51,246,0
37,90,470,2,52,185,0
71,91,440,9,62,269,0
50,32,182,3,32,199,0
78,81,256,2,28,250,0
91,22,100,9,81,104,0
99,32,155,7,76,56,0
93,66,441,9,67,79,0
50,71,233,7,62,137,0
58,63,250,3,86,260,0
58,29,60,1,51,213,0
85,95,303,2,79,147,0
80,61,199,2,20,72,0
12,32,403,3,76,58,0
19,44,404,1,88,271,0
98,76,444,1,88,246,0
44,43,493,2,87,51,0
89,42,145,0,80,119,0
11,55,155,7,27,200,0
33,90,192,5,26,298,0
83,54,215,2,56,134,0
47,28,50,0,61,49,1
31,96,95,2,51,159,1
35,24,291,0,36,86,0
52,87,393,2,47,271,0
64,75,476,3,89,161,0
48,48,327,5,67,29,1
38,27,52,6,73,186,0
29,79,191,6,61,178,0
50,68,435,8,55,45,0
63,41,110,7,85,292,0
29,30,465,3,50,53,1
28,49,343,5,84,266,1
93,36,274,0,22,248,0
75,11,351,7,32,61,0
39,89,219,5,50,10,0
62,48,183,1,48,51,0
43,95,90,7,76,67,0
31,65,280,3,52,71,0
76,22,458,8,72,187,0
15,65,275,3,29,166,0
88,75,188,0,82,109,0
36,87,159,6,84,267,0
19,65,346,9,21,61,0
82,37,106,4,21,20,0
57,73,479,9,88,63,0
79,80,172,4,56,170,0
68,91,289,3,21,254,0
68,73,135,5,80,38,1
11,65,225,0,59,50,1
38,50,112,2,82,51,1
77,50,88,6,44,256,0
74,13,187,7,57,170,0
92,66,290,8,56,136,0
35,39,498,0,46,74,0
98,97,275,3,69,64,1
19,93,492,1,53,209,0
62,55,255,1,63,242,0
88,65,213,0,23,110,0
68,40,76,4,71,188,0
31,97,232,1,74,11,1
60,16,247,3,31,35,0
57,99,386,8,33,220,0
30,86,486,2,54,290,0
31,63,156,7,25,130,0
39,17,493,9,66,55,0
34,64,238,5,42,194,1
37,78,85,9,87,55,0
74,53,134,4,84,236,0
54,22,204,1,78,182,0
